"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","ipaddr","code","kind","sex","age","education","live_SQ001","live_SQ002","live_SQ003","live_SQ004","live_SQ005","live_SQ006","live_SQ007","live_SQ008","live_SQ009","live_SQ010","live_other","kids","nkids","econsit","needs_housing","needs_basic","needs_entertainment","needs_cultural","needs_education","importance_proffesional","importance_scientific","importance_workstab","importance_helping","importance_wealth","importance_socprestige","importance_identifiability","frequency_excursion","frequency_cinema","frequency_theater","frequency_tavern","frequency_friends","frequency_culturalevent","frequency_museum","frequency_library","Q1","Q2","Q3","Q4","Q5","Q6","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10","c11","G3Q00001","experience","time","EI_EM01","EI_EM02","EI_EE03","EI_SC04","EI_WB05","EI_SO06","EI_SC07","EI_EM08","EI_WB09","EI_SO10","EI_SO11","EI_WB12","EI_EM13","EI_EE14","EI_SC15","EI_EM16","EI_EM17","EI_EE18","EI_SC19","EI_WB20","EI_SO21","EI_SC22","EI_EM23","EI_WB24","EI_SO25","EI_SO26","EI_WB27","EI_EM28","EI_EE29","EI_SC30","Burnout_EE1","Burnout_EE2","Burnout_EE3","Burnout_PA4","Burnout_CY5","Burnout_EE6","Burnout_PA7","Burnout_EE8","Burnout_PA9","Burnout_CY10","Burnout_CY11","Burnout_PA12","Burnout_EE13","Burnout_EE14","Burnout_CY15","Burnout_EE16","Burnout_PA17","Burnout_PA18","Burnout_PA19","Burnout_EE20","Burnout_PA21","Burnout_CY22","Satisfaction_intrinsic01","Satisfaction_intrinsic02","Satisfaction_intrinsic03","Satisfaction_intrinsic04","Satisfaction_extrinsic05","Satisfaction_extrinsic06","Satisfaction_intrinsic07","Satisfaction_intrinsic08","Satisfaction_intrinsic09","Satisfaction_intrinsic10","Satisfaction_intrinsic11","Satisfaction_extrinsic12","Satisfaction_extrinsic13","Satisfaction_extrinsic14","Satisfaction_intrinsic15","Satisfaction_intrinsic16","Satisfaction_general17","Satisfaction_general18","Satisfaction_extrinsic19","Satisfaction_intrinsic20","engagement_VI1","engagement_DE1","engagement_AB1","engagement_VI2","engagement_DE2","engagement_AB2","engagement_DE3","engagement_VI3","engagement_AB3","engagement_DE4","engagement_AB4","engagement_VI4","engagement_DE5","engagement_AB5","engagement_VI5","engagement_AB6","engagement_VI6","X157","soclass","burnout.EE.sc","burnout.PA.sc","burnout.CY.sc","burnout.sc","burnout.EE.sc.irt","burnout.PA.sc.irt","burnout.CY.sc.irt","burnout.score","burnout.F1.score","burnout.F2.score","burnout.F3.score","burnout.F4.score","EI.sc","EI.wellbeing.sc","EI.selfcontrol.sc","EI.emotionality.sc","EI.sociability.sc","EI.wellbeing.sc.irt","EI.selfcontrol.sc.irt","EI.emotionality.sc.irt","EI.sociability.sc.irt","ei.score","ei.F1.score","ei.F2.score","ei.F3.score","ei.F4.score","ei.F5.score","satisfaction.sc","satisfaction.intrinsic.sc","satisfaction.extrinsic.sc","satisfaction.general.sc","satisfaction.intrinsic.sc.irt","satisfaction.extrinsic.sc.irt","satisfaction.general.sc.irt","satisfaction.score","satisfaction.F1.score","satisfaction.F2.score","satisfaction.F3.score","engagement.sc","engagement.vigor.sc","engagement.dedication.sc","engagement.absorption.sc","engagement.score","engagement.F1.score","engagement.F2.score","engagement.F3.score","engagement.vigor.sc.irt","engagement.dedication.sc.irt","engagement.absorption.sc.irt"
1332,2019-12-14 17:05:05,4,"el","1066127990",2019-12-14 16:29:38,2019-12-14 17:05:05,"188.73.197.110",1052985,"A2","M","35-39","A5",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,"N","{question_not_shown}",3,4,4,3,3,1,4,2,5,5,2,3,3,3,2,1,4,2,3,2,1,"A1","A4","A1","A3",NA,"A5","Κατώτερη μισθωτή βαθμίδα","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A15","A4","A3","SQ007","SQ003","SQ007","SQ003","SQ002","SQ001","SQ003","SQ005","SQ006","SQ005","SQ005","SQ001","SQ004","SQ002","SQ006","SQ001","SQ006","SQ005","SQ005","SQ006","SQ005","SQ006","SQ002","SQ006","SQ005","SQ003","SQ006","SQ002","SQ006","SQ006","SQ005","SQ005","SQ002","SQ003","SQ005","SQ006","SQ004","SQ005","SQ003","SQ005","SQ005","SQ003","SQ002","SQ005","SQ003","SQ003","SQ005","SQ003","SQ005","SQ003","SQ003","SQ005","A1","A2","A3","A2","A3","A3","A1","A1","A1","A2","A2","A2","A3","A3","A3","A2","A2","A3","A2","A2","A4","A4","A5","A4","A5","A3","A5","A2","A5","A5","A3","A6","A3","A5","A4","A1","A6",NA,"01.Κατώτερη μισθωτή βαθμίδα",3,2.625,3.6,3.27272727272727,0.608721965670095,0.618043277780368,0.494446376485621,0.402060925981733,0.38195672222079,0.678885041795014,0.467428549634651,0.4944463764868,5,6.16666666666667,4.83333333333333,5,3.66666666666667,0.708381557883531,0.535111578904887,0.499833169594517,0.235061975618532,0.487577206120189,0.652943928372473,0.596994702002134,0.492688770056404,0.404356901367826,0.647966849064537,97,5.16666666666667,4.33333333333333,4.5,0.554946203797437,0.423482187565106,0.328740914568168,0.491828273033913,0.49497044715307,0.418835945792459,0.790209815600636,53,3.33333333333333,3.4,2.66666666666667,0.265836240732634,0.250301260788087,0.383287095278245,0.0589306647910406,0.237583054672493,0.296602557200379,0.233806765727396
1333,2019-12-14 16:55:40,4,"el","2145826496",2019-12-14 16:35:19,2019-12-14 16:55:40,"188.73.193.223",3116,"A2","M","55-59","A7","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","A3",2,4,3,2,3,4,5,4,5,5,3,1,1,2,2,2,2,3,5,3,3,"A1","A4","A1","A3",NA,"A5","Κατώτερη μισθωτή βαθμίδα","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A17","A3","A3","SQ006","SQ002","SQ005","SQ002","SQ001","SQ006","SQ002","SQ002","SQ007","SQ002","SQ006","SQ001","SQ001","SQ001","SQ005","SQ005","SQ006","SQ001","SQ007","SQ005","SQ001","SQ001","SQ004","SQ004","SQ001","SQ002","SQ006","SQ001","SQ007","SQ001","SQ001","SQ004","SQ001","SQ006","SQ007","SQ006","SQ005","SQ002","SQ005","SQ001","SQ003","SQ005","SQ001","SQ005","SQ007","SQ001","SQ006","SQ006","SQ005","SQ001","SQ005","SQ001","A2","A2","A2","A3","A4","A3","A1","A1","A2","A2","A1","A4","A4","A3","A2","A3","A2","A3","A2","A3","A5","A7","A4","A4","A5","A3","A5","A7","A3","A7","A6","A5","A6","A4","A7","A3","A7",NA,"01.Κατώτερη μισθωτή βαθμίδα",1.44444444444444,4.375,2.8,1.81818181818182,0.32659318615091,0.186396716839764,0.422942667464029,0.402108627220444,0.81360328316105,0.437110565944521,0.145987460908676,0.42294266746403,5.7,6,5.33333333333333,5.625,5.33333333333333,0.605180776674378,0.685713488638718,0.54550701339108,0.606415160163527,0.593196594469039,0.58788315711708,0.85314209460357,0.493620689779456,0.603844307868633,0.758571869662236,91,5,3.66666666666667,4.5,0.511814977095822,0.161781695249371,0.328740914568168,0.383917682728291,0.462224413330302,0.130284865725053,0.64776283138568,71,4.83333333333333,5,2.83333333333333,0.618611951558548,0.685626222491141,0.551589480674977,0.418178466221396,0.749247503035188,0.823364965745562,0.280889962196026
1335,2019-12-14 17:22:58,4,"el","1022171546",2019-12-14 16:57:39,2019-12-14 17:22:58,"46.190.96.101",3116,"A2","M","50-54","A7","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","A2",3,4,4,3,3,4,4,4,5,5,2,3,2,2,2,2,2,3,4,3,3,"A1","A4","A1","A3","N","A5","Κατώτερη μισθωτή βαθμίδα","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A17","A3","A3","SQ002","SQ002","SQ004","SQ005","SQ001","SQ005","SQ001","SQ001","SQ004","SQ001","SQ006","SQ001","SQ001","SQ001","SQ006","SQ001","SQ006","SQ002","SQ006","SQ005","SQ004","SQ001","SQ002","SQ005","SQ001","SQ001","SQ006","SQ002","SQ007","SQ001","SQ001","SQ001","SQ003","SQ005","SQ007","SQ005","SQ003","SQ001","SQ005","SQ001","SQ002","SQ005","SQ001","SQ005","SQ007","SQ002","SQ005","SQ003","SQ005","SQ001","SQ005","SQ007","A1","A2","A3","A3","A2","A3","A1","A2","A1","A2","A3","A3","A4","A4","A1","A2","A3","A2","A1","A3","A6","A7","A6","A6","A6","A1","A5","A7","A6","A7","A6","A6","A6","A5","A7","A4","A6",NA,"01.Κατώτερη μισθωτή βαθμίδα",1.22222222222222,3.5,3.8,2.27272727272727,0.286744180303002,0.394337056362228,0.525498708572324,0.300204797942756,0.605662943639372,0.295062312128272,0.145987460908676,0.525498708572329,5.56666666666667,5.66666666666667,5,5.375,6,0.585868315139392,0.569691821506449,0.659061288346227,0.746250476309749,0.588125836019601,0.60015365253905,0.798468201963026,0.36522352728044,0.829291156986675,0.758571869662236,94,5,4.16666666666667,4.5,0.504029306648999,0.353571348427751,0.328740914568167,0.427457286497459,0.463815829536183,0.330832676184882,0.647762831385677,80,5.33333333333333,5.2,3.66666666666667,0.815608929465123,0.883817319425444,0.659225484001564,0.343167794112686,0.913733727334754,0.87594294839914,0.516109787914184
1336,2019-12-14 17:45:51,4,"el","2055056608",2019-12-14 17:00:56,2019-12-14 17:45:51,"94.66.223.210",3116,"A2","F","50-54","A5","Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","A3",3,3,4,2,2,4,5,5,4,4,4,4,4,2,1,1,2,2,2,1,3,"A1","A3","A7","A3","N","A4","{question_not_shown}","{question_not_shown}","{question_not_shown}","Εργατική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A16","A6","A3","SQ005","SQ003","SQ004","SQ004","SQ005","SQ005","SQ004","SQ006","SQ005","SQ006","SQ005","SQ002","SQ005","SQ006","SQ002","SQ005","SQ006","SQ005","SQ005","SQ005","SQ006","SQ005","SQ003","SQ004","SQ006","SQ006","SQ005","SQ005","SQ005","SQ005","SQ005","SQ002","SQ001","SQ006","SQ007","SQ006","SQ006","SQ003","SQ006","SQ007","SQ001","SQ005","SQ007","SQ005","SQ007","SQ005","SQ006","SQ006","SQ006","SQ002","SQ003","SQ007","A1","A1","A2","A2","A3","A5","A4","A1","A1","A3","A2","A4","A3","A4","A4","A4","A3","A4","A2","A2","A4","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A4","A6","A6","A6",NA,"04.Εργατική Τάξη",3,4.5,4.8,2.86363636363636,0.562479397436769,0.156027231520815,0.691448461158512,0.833284194012989,0.843972768479894,0.389191922973018,0.655806217618562,0.691448461158436,3.9,4.66666666666667,3.83333333333333,3.75,3.66666666666667,0.270728167176987,0.300656732811604,0.147716797314133,0.293953697291322,0.216222651845795,0.176018920591799,0.340461296649705,0.577107553275108,0.0628536183099748,0.647966849064537,85,4.75,3.5,3.5,0.318406095681922,0.124300201562253,0.0771204734470239,0.227252320971891,0.234655313367052,0.0708781438618564,0.790209815600636,81,4.66666666666667,5,4.66666666666667,0.77941573769071,0.725877445788283,0.593326693192028,0.878858846620075,0.709033233427142,0.845275740666019,0.739511309837539
1338,2019-12-14 18:20:19,4,"el","2142265513",2019-12-14 18:01:07,2019-12-14 18:20:19,"62.74.26.255",3116,"A2","F","20-24","A7",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,"N","{question_not_shown}",3,1,1,4,3,2,4,3,5,5,3,3,3,3,2,1,3,4,2,3,4,"A1","A4","A7","A3","N","A3","{question_not_shown}","Νόθα εργατική τάξη ή Εργατική τάξη (γκρίζα ζώνη)","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A13","A1","A3","SQ003","SQ001","SQ004","SQ003","SQ004","SQ003","SQ002","SQ006","SQ004","SQ002","SQ005","SQ004","SQ002","SQ005","SQ002","SQ002","SQ007","SQ005","SQ007","SQ002","SQ003","SQ003","SQ007","SQ004","SQ002","SQ002","SQ004","SQ006","SQ002","SQ004","SQ003","SQ005","SQ004","SQ005","SQ007","SQ006","SQ005","SQ003","SQ001","SQ001","SQ007","SQ003","SQ002","SQ004","SQ001","SQ006","SQ004","SQ006","SQ002","SQ003","SQ006","SQ001","A3","A5","A5","A3","A2","A2","A5","A2","A4","A4","A2","A2","A4","A4","A2","A2","A2","A3","A3","A3","A3","A2","A3","A2","A2","A6","A1","A1","A1","A2","A5","A5","A6","A2","A2","A5","A2",NA,"02.Νόθα εργατική τάξη ή Εργατική τάξη (γκρίζα ζώνη)",3,3,2.4,2.86363636363636,0.578867002794923,0.525005457260679,0.331883350805917,0.358519656829484,0.474994542741602,0.627019253323233,0.347381174928554,0.331883350805916,4.4,3.66666666666667,4.83333333333333,5,4.83333333333333,0.0797844782424227,0.558365940766906,0.334272116684507,0.458208835311826,0.24301135559343,0.0748082001281961,0.565259700327775,0.16391201036574,0.358287652705958,0.913831573327405,78,3.66666666666667,4.16666666666667,4.5,0.0517248123766894,0.386371368671909,0.328740914568168,0.116296293148242,0.0414828681141391,0.537791260192767,0.248710608841528,33,1.5,1.6,2.66666666666667,0.02402871389344,0.00363399581389277,0.0278797222369748,0.73719660239848,0.0138353543458564,0.00434510130206664,0.202364867666578
1339,2019-12-14 18:31:32,4,"el","1173416463",2019-12-14 18:04:22,2019-12-14 18:31:32,"62.1.232.162",3116,"A2","F","25-29","A6","Y",NA,"Y",NA,NA,NA,NA,NA,NA,NA,NA,"Y","A1",4,4,3,1,1,3,5,4,5,5,3,4,4,2,2,2,2,4,2,2,2,"A1","A4","A1","A2","N","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A17","A1","A2","SQ004","SQ007","SQ005","SQ003","SQ005","SQ007","SQ002","SQ006","SQ006","SQ001","SQ005","SQ005","SQ003","SQ004","SQ004","SQ005","SQ001","SQ005","SQ007","SQ004","SQ005","SQ005","SQ006","SQ007","SQ001","SQ001","SQ002","SQ007","SQ007","SQ005","SQ004","SQ006","SQ006","SQ004","SQ004","SQ006","SQ005","SQ003","SQ003","SQ003","SQ007","SQ005","SQ001","SQ003","SQ003","SQ005","SQ005","SQ001","SQ005","SQ003","SQ005","SQ001","A2","A2","A2","A2","A2","A1","A2","A2","A3","A3","A2","A2","A5","A1","A3","A3","A2","A2","A2","A2","A3","A6","A1","A2","A2","A2","A3","A1","A2","A6","A2","A7","A5","A5","A5","A1","A2",NA,NA,3.11111111111111,3.125,2.6,2.90909090909091,0.621410646913158,0.48940418948131,0.365430501272487,0.407054074125486,0.510595810521424,0.716273226979134,0.360275477676481,0.365430501272381,4.5,4.16666666666667,5,2.875,6.33333333333333,0.16288073449876,0.610831959065862,0.0515959500464948,0.816128224434581,0.301905479089439,0.151691710583559,0.558909506968662,0.708601577536435,0.217408452924353,0.00661105434363629,95,4.66666666666667,4.83333333333333,5,0.358540434867658,0.655150509209403,0.516805397920744,0.45011344447247,0.412010663448438,0.617814206494215,0.451282807812599,38,2.33333333333333,3.4,1.16666666666667,0.074246531454355,0.09423236220604,0.0844764910267009,0.0235115109455582,0.0478981323780526,0.206916628270556,0.0512155259884018
1341,2019-12-14 18:45:35,4,"el","1957561959",2019-12-14 18:25:52,2019-12-14 18:45:35,"84.205.244.136",3116,"A2","F","20-24","A7",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",5,5,5,5,5,5,5,5,5,5,2,3,2,3,5,3,4,3,3,3,3,"A1","A2","A1","A3","Y","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A17","A1","A2","SQ002","SQ003","SQ006","SQ002","SQ001","SQ006","SQ002","SQ002","SQ007","SQ002","SQ006","SQ001","SQ005","SQ001","SQ007","SQ002","SQ006","SQ001","SQ006","SQ007","SQ006","SQ003","SQ006","SQ007","SQ003","SQ001","SQ007","SQ006","SQ007","SQ006","SQ007","SQ003","SQ002","SQ005","SQ007","SQ004","SQ004","SQ007","SQ006","SQ007","SQ007","SQ006","SQ007","SQ006","SQ003","SQ007","SQ006","SQ003","SQ006","SQ007","SQ005","SQ007","A1","A1","A1","A1","A1","A2","A1","A1","A1","A1","A1","A2","A3","A1","A1","A1","A1","A3","A1","A1","A6","A6","A6","A6","A6","A4","A7","A6","A5","A7","A4","A6","A7","A6","A5","A4","A7",NA,"05.Νέα Μικροαστική Τάξη",4.55555555555556,4.125,5.2,3.72727272727273,0.809899755053778,0.240956678496787,0.724653579900579,0.951166822423078,0.759043321503974,0.650436349889488,0.896995291640613,0.72465357990059,5.9,7,6,4.5,6,0.863816689141179,0.754147479756486,0.282473483604241,0.788567787543047,0.654316587366271,0.845437969760222,0.758199308627399,0.749008566680939,0.432450513584269,0.647966849064537,114,6,5.33333333333333,5,0.82336278990928,0.802569543009736,0.516805397920744,0.805951576888283,0.864471049094704,0.757526004897147,0.790209815600636,81,5,5.6,3.83333333333333,0.850677755090849,0.948949095578126,0.591998853288759,0.352009029109185,0.859964366517093,0.947922384480929,0.549449242482262
1342,2019-12-14 19:22:58,4,"el","551754529",2019-12-14 18:46:21,2019-12-14 19:22:58,"84.205.244.136",3116,"A2","M","45-49","A7",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",4,4,4,3,2,2,3,2,5,5,1,2,1,2,2,2,3,2,2,1,1,"A1","A4","A1","A3","N","A5","Κατώτερη μισθωτή βαθμίδα","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A17","A5","A3","SQ004","SQ004","SQ004","SQ004","SQ002","SQ004","SQ002","SQ002","SQ002","SQ004","SQ004","SQ002","SQ003","SQ002","SQ004","SQ002","SQ006","SQ003","SQ006","SQ006","SQ004","SQ002","SQ004","SQ006","SQ006","SQ004","SQ006","SQ005","SQ005","SQ004","SQ002","SQ007","SQ001","SQ005","SQ007","SQ006","SQ006","SQ001","SQ004","SQ007","SQ001","SQ004","SQ007","SQ005","SQ007","SQ002","SQ004","SQ005","SQ005","SQ001","SQ005","SQ001","A3","A3","A4","A3","A3","A2","A2","A1","A3","A3","A3","A3","A2","A3","A3","A3","A2","A2","A3","A3","A5","A7","A6","A5","A6","A4","A5","A5","A3","A5","A5","A5","A3","A5","A5","A4","A6",NA,"01.Κατώτερη μισθωτή βαθμίδα",2.55555555555556,3.75,3.6,2.68181818181818,0.493700172953871,0.322726828713166,0.565950350058493,0.533002912143675,0.677273171288276,0.536995294693307,0.429117929570271,0.565950350058491,4.73333333333333,5.33333333333333,5,4.75,3.66666666666667,0.568880207371111,0.55400182389861,0.379527700254797,0.26423942312096,0.416551182123673,0.544435967627844,0.708470760064306,0.250229510827472,0.385341291939091,0.524811953455384,86,4.16666666666667,4.33333333333333,5,0.150184524560545,0.410180752501183,0.516805397920744,0.224455824201322,0.115959926719539,0.517937910466604,0.451282807812602,67,4.16666666666667,4.2,3.5,0.548092596666463,0.58981569455946,0.46037160660232,0.476700488505851,0.558601933991867,0.596718499830132,0.447421934580598
1344,2019-12-14 19:13:21,4,"el","72475651",2019-12-14 19:02:20,2019-12-14 19:13:21,"94.64.111.69",1066059,"A2","F","20-24","A7","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",3,4,4,4,3,4,3,3,4,5,5,2,2,3,5,1,5,5,3,2,1,"A1","A4","A6","A4","N","A2","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A1","A1","A2","SQ006","SQ003","SQ005","SQ003","SQ001","SQ007","SQ002","SQ001","SQ005","SQ002","SQ005","SQ002","SQ001","SQ003","SQ005","SQ001","SQ006","SQ002","SQ006","SQ006","SQ006","SQ005","SQ003","SQ006","SQ004","SQ004","SQ004","SQ002","SQ007","SQ003","SQ007","SQ002","SQ005","SQ005","SQ007","SQ006","SQ005","SQ003","SQ006","SQ007","SQ006","SQ005","SQ002","SQ005","SQ007","SQ005","SQ005","SQ004","SQ005","SQ001","SQ005","SQ002","A3","A2","A5","A4","A3","A2","A3","A3","A3","A2","A2","A4","A4","A2","A2","A2","A2","A4","A4","A3","A4","A7","A5","A3","A6","A4","A5","A3","A6","A6","A4","A3","A7","A5","A5","A4","A7",NA,NA,3,4,4.8,3.04545454545455,0.604767925733404,0.264120354819868,0.727263857443981,0.766840686713042,0.735879645181058,0.554476211667509,0.49787350194995,0.72726385744402,5.46666666666667,5.66666666666667,4.66666666666667,5.875,5.33333333333333,0.581638680744869,0.540495629669622,0.690406020941084,0.67041488030897,0.579710730341327,0.582801279878569,0.639520847856953,0.704076834718873,0.734914857720235,0.647966849064537,81,4.16666666666667,3.83333333333333,4,0.178837400954274,0.227120773541062,0.17414753657606,0.169806866992792,0.167469552571212,0.197202395615276,0.108145797186213,67,3.16666666666667,5.2,3.66666666666667,0.535099494073705,0.576210070988434,0.345885685896862,0.352009029109185,0.182216193778102,0.863176079637169,0.489007368696295
1348,2019-12-14 20:00:33,4,"el","1136247655",2019-12-14 19:49:09,2019-12-14 20:00:33,"46.176.103.109",3116,"A2","F","50-54","A8","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","A2",3,5,5,4,4,5,5,2,5,5,2,2,2,4,2,2,5,5,3,2,2,"A1","A3","A1","A3","Y","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A17","A6","A3","SQ007","SQ005","SQ007","SQ007","SQ005","SQ006","SQ005","SQ006","SQ007","SQ003","SQ005","SQ007","SQ006","SQ003","SQ007","SQ005","SQ006","SQ002","SQ006","SQ005","SQ005","SQ007","SQ007","SQ005","SQ005","SQ006","SQ006","SQ005","SQ006","SQ002","SQ005","SQ003","SQ005","SQ006","SQ005","SQ003","SQ006","SQ005","SQ005","SQ007","SQ005","SQ005","SQ003","SQ006","SQ003","SQ006","SQ003","SQ004","SQ003","SQ006","SQ005","SQ005","A5","A3","A3","A3","A5","A4","A2","A3","A2","A3","A4","A5","A4","A3","A4","A4","A2","A4","A2","A2","A7","A7","A7","A4","A7","A7","A7","A7","A7","A7","A7","A7","A7","A6","A7","A7","A7",NA,"05.Νέα Μικροαστική Τάξη",3.66666666666667,3.625,4,3.27272727272727,0.701155602854741,0.346304908646856,0.562423082955178,0.696129820325299,0.653695091354566,0.638714291350511,0.650614916141702,0.562423082955228,4.33333333333333,4.5,3.33333333333333,4.125,4.33333333333333,0.243334388325092,0.275045590328469,0.117730843462596,0.432011404371093,0.302247241686649,0.38409531607278,0.171339834471113,0.642990550051131,0.0847942014628301,0.40035609447065,73,3.83333333333333,3.16666666666667,4,0.0766315347288676,0.0610881748660109,0.17414753657606,0.0794649707346241,0.12104097292338,0.0304924603343997,0.0130818944622596,98,5.5,6,5.83333333333333,0.952215344136018,0.967932368958407,0.800200413681206,0.963708203331015,0.929504654294227,0.972710873895849,0.927298768491124
1349,2019-12-14 20:15:44,4,"el","293393973",2019-12-14 20:01:39,2019-12-14 20:15:44,"46.176.103.109",1066057,"A2","F","25-29","A7",NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"N","{question_not_shown}",3,4,5,4,4,3,4,3,5,3,5,4,4,3,2,2,3,4,2,2,2,"A1","A3","A7","A1","Y","A3","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Μεσαία αστική τάξη ή Καπιταλιστική τάξη","{question_not_shown}","{question_not_shown}","A16","A2","A3","SQ002","SQ005","SQ006","SQ003","SQ003","SQ003","SQ005","SQ004","SQ004","SQ005","SQ003","SQ004","SQ002","SQ005","SQ003","SQ006","SQ004","SQ002","SQ003","SQ005","SQ002","SQ003","SQ002","SQ005","SQ003","SQ003","SQ005","SQ002","SQ003","SQ005","SQ002","SQ001","SQ003","SQ001","SQ002","SQ002","SQ001","SQ002","SQ001","SQ002","SQ003","SQ003","SQ001","SQ003","SQ001","SQ001","SQ002","SQ001","SQ004","SQ001","SQ003","SQ002","A2","A1","A3","A2","A1","A4","A2","A2","A3","A3","A2","A2","A1","A1","A2","A1","A3","A2","A2","A3","A4","A6","A4","A6","A3","A6","A4","A3","A3","A7","A5","A6","A6","A4","A4","A3","A6",NA,"09.Μεσαία αστική τάξη ή Καπιταλιστική τάξη",0.777777777777778,1,1,2.36363636363636,0.246765775662478,0.917325253248322,0.14543701970345,0.0277011940953497,0.0826747467521355,0.201843418710588,0.184005669518958,0.145437019703449,4,4.66666666666667,4,3.625,3.5,0.308766321788247,0.279729473622726,0.20067200383295,0.176647957362201,0.240964689046577,0.375499930445459,0.425629838355375,0.121477971488229,0.270413943171104,0.190025446381144,98,4.83333333333333,5.16666666666667,4.5,0.465246454661038,0.746225863910428,0.328740914568167,0.527382631582787,0.508868114016886,0.632196191510875,0.451282807812599,63,3.83333333333333,4.2,3.16666666666667,0.417103245390858,0.386535977142913,0.320969244222815,0.556154203399556,0.428923663149779,0.504506879134131,0.344680621931979
